Min,Max,Mean,Median,Std,Label
2088.0,2088.0,2088.0,2088.0,0.0,0
364.0,1568.0,997.1555962742405,1000.0,93.92350637209177,0
572.0,684.0,610.8474576271186,608.0,19.205237244151316,0
424.0,764.0,597.2452830188679,596.0,26.00065721983382,0
348.0,1388.0,741.9497487437186,716.0,212.7400978508876,0
372.0,3200.0,1296.0,1010.0,884.520208926851,1
536.0,2632.0,1584.0,1584.0,838.8802059889124,1
704.0,1024.0,850.6666666666666,850.0,116.0727741069752,0
480.0,728.0,601.3333333333334,600.0,59.20960882979871,0
396.0,9636.0,4268.0,2000.0,4057.445896127266,1
480.0,480.0,480.0,480.0,0.0,0
388.0,948.0,629.8136645962733,628.0,48.49834536063887,0
460.0,1296.0,1008.576,1112.0,232.9710458919735,0
424.0,764.0,597.2452830188679,596.0,26.00065721983382,0
720.0,720.0,720.0,720.0,0.0,1
508.0,508.0,508.0,508.0,0.0,0
572.0,612.0,589.7435897435897,592.0,10.279972934010932,0
532.0,580.0,552.0,548.0,12.29929783657292,0
516.0,3720.0,1667.8947368421052,1580.0,770.2005135189996,0
316.0,764.0,536.5714285714286,536.0,186.5099439270557,0
316.0,1708.0,589.9,564.0,160.6281108648172,0
312.0,1820.0,739.7333333333333,668.0,403.0774064067044,1
452.0,1440.0,705.2307692307693,604.0,214.64179600375127,0
368.0,2520.0,1087.0,730.0,846.4153826579477,1
408.0,1800.0,815.2537313432836,804.0,110.57533978993312,0
548.0,576.0,564.0,564.0,8.94427190999916,0
720.0,2604.0,1486.6666666666667,1136.0,808.1210030407301,0
592.0,1684.0,1138.0,1138.0,546.0,0
308.0,12188.0,1612.2614379084966,1128.0,1555.0722017209532,1
756.0,1800.0,1066.25,920.0,342.4761853034456,0
336.0,1180.0,672.25,680.0,164.56134874264978,0
500.0,1304.0,1056.31151241535,1056.0,43.71457317756113,0
464.0,1636.0,1284.6300366300366,1420.0,296.5546952973921,0
436.0,820.0,635.3407761828814,636.0,30.10227615127995,1
324.0,836.0,587.5167286245353,590.0,90.85617489027454,0
576.0,1240.0,923.4375,962.0,184.1003356698461,0
528.0,1056.0,710.6666666666666,548.0,244.3240107361989,0
612.0,1464.0,817.0,688.0,277.86147627909844,1
312.0,9848.0,2067.6,1470.0,2014.2453078014105,1
552.0,1724.0,939.6666666666666,582.0,483.5161723136972,0
2104.0,2104.0,2104.0,2104.0,0.0,0
344.0,1432.0,970.6666666666666,974.0,185.84390104481653,0
568.0,640.0,598.1034482758621,596.0,14.887728868703054,0
568.0,604.0,584.7142857142857,584.0,9.199600701183964,0
404.0,736.0,642.84,640.0,41.20697028416431,0
548.0,3344.0,1070.0,564.0,822.0698930692628,0
376.0,1648.0,918.3309352517986,856.0,274.0476876132613,0
492.0,1396.0,934.24,944.0,147.07130606160626,0
452.0,1536.0,760.2727272727273,750.0,203.7724180234102,0
448.0,1060.0,660.32,648.0,93.60970889816932,0
728.0,1204.0,1096.8372093023256,1148.0,108.96402867781816,0
408.0,816.0,635.9727891156463,640.0,45.660674751381485,0
384.0,888.0,575.4146341463414,576.0,69.79586108693087,0
400.0,7192.0,1583.26582278481,1048.0,1165.0075102584103,0
864.0,1060.0,962.8235294117648,964.0,51.63852714381452,0
308.0,1264.0,732.1188118811881,800.0,136.25887469534538,0
688.0,1228.0,1072.6923076923076,1074.0,68.76815521444233,0
424.0,764.0,597.2452830188679,596.0,26.00065721983382,0
536.0,536.0,536.0,536.0,0.0,0
392.0,888.0,685.8260869565217,692.0,113.60559239675892,0
380.0,880.0,598.1052631578947,584.0,103.45906626947588,0
304.0,1496.0,1116.0,1164.0,274.9665220263989,0
344.0,1912.0,828.0,732.0,432.5921867070648,1
756.0,3448.0,1682.6666666666667,844.0,1248.7960424166772,1
628.0,1164.0,832.6666666666666,700.0,233.3342857123421,1
